id,date,asset,liability
15092,12/31/2001,104911,87343
15092,3/31/2001,98331,81333
15092,6/30/2001,99847,82588
15092,9/30/2001,101784,83796
15093,12/31/2001,86560,76695
15093,3/31/2001,84307,74675
15093,6/30/2001,85400,75718
15093,9/30/2001,86401,76340
15096,12/31/2001,17606,15768
15096,3/31/2001,16465,14692
15096,6/30/2001,15445,13649
15096,9/30/2001,16756,14888
15098,12/31/2001,15405,12419
15098,3/31/2001,15000,12121
15098,6/30/2001,14845,11927
15098,9/30/2001,15066,12076
15099,12/31/2001,45722,33420
15099,3/31/2001,44286,32521
15099,6/30/2001,43567,31598
15099,9/30/2001,44022,31793
151,12/31/2001,541224,498826
151,3/31/2001,563875,528442
151,6/30/2001,556372,515546
151,9/30/2001,504403,462548
15101,12/31/2001,39017,33192
15101,3/31/2001,34973,29550
15101,6/30/2001,34447,28891
15101,9/30/2001,36842,31085
15104,12/31/2001,153531,136075
15104,3/31/2001,129877,113066
15104,6/30/2001,136896,119558
15104,9/30/2001,133476,115507
15105,12/31/2001,50737,46149
15105,9/30/2001,51599,46498
15105,3/31/2001,50539,45971
15105,6/30/2001,50008,45409
15107,12/31/2001,193711,167389
15107,3/31/2001,188083,163664
15107,6/30/2001,195782,171293
15107,9/30/2001,200269,174289
15110,12/31/2001,12341,11183
15110,3/31/2001,11471,10333
15110,6/30/2001,10225,9151
15110,9/30/2001,11427,10352
15111,12/31/2001,65885,61412
15111,3/31/2001,59466,55129
15111,6/30/2001,58557,54197
15111,9/30/2001,63600,59104
15113,12/31/2001,48456,44974
15113,3/31/2001,50550,46257
15113,6/30/2001,49548,45986
15113,9/30/2001,50481,46656
15116,12/31/2001,26973,22672
15116,3/31/2001,24380,20228
15116,6/30/2001,25066,20828
15116,9/30/2001,24936,20610
15118,12/31/2001,79585,72106
15118,3/31/2001,78470,71193
15118,6/30/2001,78466,71156
15118,9/30/2001,76794,69360
15121,12/31/2001,131485,118561
15121,3/31/2001,129324,116107
15121,6/30/2001,140752,127583
15121,9/30/2001,136415,122896
15123,12/31/2001,30974,27126
15123,3/31/2001,28525,24826
15123,6/30/2001,28255,24518
15123,9/30/2001,28641,24875
15126,12/31/2001,59584,52305
15126,3/31/2001,60213,53576
15126,6/30/2001,61484,54679
15126,9/30/2001,62047,54977
15127,12/31/2001,31862,24356
15127,3/31/2001,31383,24400
15127,6/30/2001,31658,24581
15127,9/30/2001,31672,24323
1513,12/31/2001,15976,14547
1513,3/31/2001,15615,14227
1513,6/30/2001,15956,14535
1513,9/30/2001,15946,14463
15130,12/31/2001,20099,18223
15130,3/31/2001,19616,17651
15130,6/30/2001,20834,18869
15130,9/30/2001,20109,18107
15131,12/31/2001,84794,78719
15131,3/31/2001,78103,72244
15131,6/30/2001,81514,75533
15131,9/30/2001,83648,77520
15134,12/31/2001,101748,90255
15134,3/31/2001,91838,81121
15134,6/30/2001,95485,84558
15134,9/30/2001,98026,86697
15136,12/31/2001,211074,191302
15136,3/31/2001,197255,177786
15136,6/30/2001,206165,185998
15136,9/30/2001,219850,198682
15142,12/31/2001,148998,137012
15142,3/31/2001,156046,144131
15142,6/30/2001,152498,140627
15142,9/30/2001,145156,133114
15145,12/31/2001,59995,51209
15145,3/31/2001,53422,44274
15145,6/30/2001,56717,47547
15145,9/30/2001,59573,50133
15146,12/31/2001,39277,35782
15146,3/31/2001,39881,36685
15146,6/30/2001,39858,36563
15146,9/30/2001,40264,36842
15148,12/31/2001,48740,44518
15148,3/31/2001,46331,42365
15148,6/30/2001,45608,41490
15148,9/30/2001,44781,40642
15149,12/31/2001,358536,331361
15149,3/31/2001,344729,319072
15149,6/30/2001,347909,321760
15149,9/30/2001,355788,329053
15152,3/31/2001,55016,48703
15152,12/31/2001,54599,48924
15152,6/30/2001,53989,48587
15152,9/30/2001,53727,48146
15153,3/31/2001,261172,235621
15156,12/31/2001,48661,40150
15156,3/31/2001,47925,39295
15156,6/30/2001,47798,39204
15156,9/30/2001,49470,40544
15158,12/31/2001,16140,14813
15158,3/31/2001,16017,14676
15158,6/30/2001,16490,15119
15158,9/30/2001,17634,16267
15164,12/31/2001,52663,42224
15164,3/31/2001,47435,37153
15164,6/30/2001,50464,39972
15164,9/30/2001,50196,39691
15165,12/31/2001,83089,75033
15165,3/31/2001,80609,73091
15165,6/30/2001,79551,71765
15165,9/30/2001,82941,74819
15169,12/31/2001,179488,162929
15169,3/31/2001,170132,153390
15169,6/30/2001,178042,160965
15169,9/30/2001,180723,162932
1517,12/31/2001,66752,57656
1517,3/31/2001,60856,52113
1517,6/30/2001,62078,53210
1517,9/30/2001,62967,53879
15173,12/31/2001,22300,19913
15173,3/31/2001,21495,19201
15173,6/30/2001,21372,19050
15173,9/30/2001,21667,19293
15174,12/31/2001,88812,78786
15174,3/31/2001,84299,74377
15174,6/30/2001,85096,75044
15174,9/30/2001,86779,77104
15177,12/31/2001,95176,86321
15177,3/31/2001,92952,83998
15177,6/30/2001,91464,82669
15177,9/30/2001,94992,85779
1518,3/31/2001,77455,70793
1518,6/30/2001,79274,72491
15183,12/31/2001,39882,37155
15183,3/31/2001,40002,37589
15183,6/30/2001,38775,36440
15183,9/30/2001,38534,36079
15185,12/31/2001,88132,78723
15185,3/31/2001,81310,72825
15185,6/30/2001,82151,73340
15185,9/30/2001,84629,75507
15186,12/31/2001,20850,16469
15186,3/31/2001,19419,14941
15186,6/30/2001,19683,15375
15186,9/30/2001,22189,17785
15188,12/31/2001,31187,27782
15188,3/31/2001,29128,25924
15188,6/30/2001,30976,27666
15188,9/30/2001,29996,26478
15189,12/31/2001,36539,33637
15189,3/31/2001,32817,30159
15189,6/30/2001,33503,30765
15189,9/30/2001,34093,31242
15194,12/31/2001,96835,76340
15194,3/31/2001,94102,74718
15194,6/30/2001,91142,71341
15194,9/30/2001,85932,65640
1520,12/31/2001,291852,267252
1520,3/31/2001,243228,216929
1520,6/30/2001,277946,247254
1520,9/30/2001,295578,263670
15200,12/31/2001,156194,141238
15200,3/31/2001,146298,132084
15200,6/30/2001,145240,130790
15200,9/30/2001,148497,133226
15204,12/31/2001,29817,23527
15204,3/31/2001,26577,20465
15204,6/30/2001,27306,21049
15204,9/30/2001,29061,22682
15205,12/31/2001,14775,12811
15205,3/31/2001,14736,12781
15205,6/30/2001,14151,12183
15205,9/30/2001,14186,12198
15206,3/31/2001,258682,226471
15206,6/30/2001,250383,217984
15206,12/31/2001,248951,216236
15206,9/30/2001,246176,212497
15214,12/31/2001,66290,57650
15214,3/31/2001,63448,55149
15214,6/30/2001,64305,55901
15214,9/30/2001,64738,56058
15216,12/31/2001,58581,53939
15216,3/31/2001,54501,49820
15216,6/30/2001,53538,48777
15216,9/30/2001,55030,50211
15219,12/31/2001,684730,633372
15219,3/31/2001,648195,598264
15219,6/30/2001,661635,611499
15219,9/30/2001,630615,579227
1522,12/31/2001,152901,131146
1522,3/31/2001,140846,118519
1522,6/30/2001,149777,127072
1522,9/30/2001,149809,126321
15227,12/31/2001,28853,25429
15227,3/31/2001,27188,23954
15227,6/30/2001,27955,24663
15227,9/30/2001,28409,25003
15228,12/31/2001,55336,49733
15228,3/31/2001,47315,41715
15228,6/30/2001,47125,41493
15228,9/30/2001,50663,44971
15229,12/31/2001,365615,337221
15229,3/31/2001,304122,279995
15229,6/30/2001,314789,289894
15229,9/30/2001,350667,324425
1523,12/31/2001,66371,59260
1523,3/31/2001,65281,58132
1523,6/30/2001,68320,61001
1523,9/30/2001,65029,57491
15231,12/31/2001,137194,123981
15231,3/31/2001,119697,106951
15231,6/30/2001,127179,114120
15231,9/30/2001,131258,117769
15233,12/31/2001,210845,190819
15233,3/31/2001,215756,196146
15233,6/30/2001,211755,192003
15233,9/30/2001,214800,194882
15237,12/31/2001,50358,42306
15237,3/31/2001,47958,40002
15237,6/30/2001,47317,39385
15237,9/30/2001,44887,36670
15241,12/31/2001,489121,447653
15241,3/31/2001,483852,440923
15241,6/30/2001,485131,442137
15241,9/30/2001,492545,448478
15242,12/31/2001,128176,118050
15242,3/31/2001,119517,109824
15242,6/30/2001,121740,111949
15242,9/30/2001,124165,113806
15243,12/31/2001,498046,456955
15243,3/31/2001,444539,402319
15243,6/30/2001,461720,419645
15243,9/30/2001,481697,437782
15249,12/31/2001,78996,70390
15249,3/31/2001,74408,65852
15249,6/30/2001,75661,67118
15249,9/30/2001,78842,69929
15250,3/31/2001,69388,63217
15250,6/30/2001,68128,61771
15254,12/31/2001,7010,6187
15254,3/31/2001,6887,6082
15254,6/30/2001,6795,5976
15254,9/30/2001,6882,6054
15255,12/31/2001,43856,38377
15255,3/31/2001,42209,37020
15255,6/30/2001,42430,37140
15255,9/30/2001,42967,37552
15257,12/31/2001,23636,21579
15257,3/31/2001,23641,21409
15257,6/30/2001,23461,21230
15257,9/30/2001,23633,21324
15258,12/31/2001,37471,34702
15258,3/31/2001,33317,30687
15258,6/30/2001,34130,31469
15258,9/30/2001,34795,32068
15259,12/31/2001,22127,20163
15259,3/31/2001,19897,17935
15259,6/30/2001,20455,18510
15259,9/30/2001,21757,19761
15261,12/31/2001,84326,74328
15261,3/31/2001,77800,68783
15261,6/30/2001,77950,68626
15261,9/30/2001,75995,66321
15262,12/31/2001,82639,76101
15262,3/31/2001,82775,76439
15262,6/30/2001,83679,77331
15262,9/30/2001,81841,75421
15264,12/31/2001,108127,99266
15264,3/31/2001,97295,88965
15264,6/30/2001,98622,90054
15264,9/30/2001,101186,92270
15266,12/31/2001,18245,16665
15266,3/31/2001,14644,13286
15266,6/30/2001,14382,12944
15266,9/30/2001,17023,15499
15267,12/31/2001,23881,19408
15267,3/31/2001,23512,19142
15267,6/30/2001,23092,18633
15267,9/30/2001,23161,18645
1527,12/31/2001,156880,145536
1527,3/31/2001,140494,129845
1527,6/30/2001,143952,133090
1527,9/30/2001,153361,141915
15270,12/31/2001,22282,18802
15270,3/31/2001,21847,18369
15270,6/30/2001,22840,19372
15270,9/30/2001,22573,19128
15271,12/31/2001,273150,239703
15271,3/31/2001,259662,228021
15271,6/30/2001,270869,238619
15271,9/30/2001,273364,239844
15272,12/31/2001,145983,133855
15272,3/31/2001,139847,126840
15272,6/30/2001,139648,126285
15272,9/30/2001,145077,132254
15275,12/31/2001,153840,142314
15275,3/31/2001,131858,121792
15275,6/30/2001,140281,129810
15275,9/30/2001,145757,134683
15276,12/31/2001,48273,40752
15276,3/31/2001,39875,32684
15276,6/30/2001,43205,35422
15276,9/30/2001,45713,38281
15277,3/31/2001,8390000,7900000
15277,6/30/2001,8300000,7780000
15277,12/31/2001,8260000,7720000
15277,9/30/2001,8610000,8030000
1528,12/31/2001,123288,111885
1528,3/31/2001,122564,112136
1528,6/30/2001,125765,115121
1528,9/30/2001,125186,114570
15282,12/31/2001,18329,15943
15282,3/31/2001,17800,15523
15282,6/30/2001,17239,14919
15282,9/30/2001,17510,15081
15285,12/31/2001,24880,21923
15285,3/31/2001,26637,23673
15285,6/30/2001,25334,22338
15285,9/30/2001,25924,22839
15286,12/31/2001,180606,146168
15286,3/31/2001,167691,134696
15286,6/30/2001,171925,138367
15286,9/30/2001,172547,137653
15288,12/31/2001,19641,17326
15288,3/31/2001,19371,17093
15288,6/30/2001,18831,16456
15288,9/30/2001,19216,16802
15289,12/31/2001,451581,416431
15289,3/31/2001,425317,393249
15289,6/30/2001,433508,400399
15289,9/30/2001,437135,402681
15291,12/31/2001,69833,64156
15291,3/31/2001,73840,68096
15291,6/30/2001,70525,64805
15291,9/30/2001,70887,65095
15292,3/31/2001,113961,100011
15293,12/31/2001,218489,203273
15293,3/31/2001,199987,184657
15293,6/30/2001,201193,185970
15293,9/30/2001,196892,181597
15294,12/31/2001,32651,25611
15294,3/31/2001,31531,24100
15294,6/30/2001,31820,24940
15294,9/30/2001,30996,23845
15296,12/31/2001,186315,171424
15296,3/31/2001,186794,173803
15296,6/30/2001,187430,174283
15296,9/30/2001,186942,173398
15300,12/31/2001,116651,106787
15300,3/31/2001,121120,111804
15300,6/30/2001,114394,104902
15300,9/30/2001,117126,107423
15302,12/31/2001,73573,68998
15302,3/31/2001,59096,54828
15302,6/30/2001,68058,63535
15302,9/30/2001,74548,69397
15305,12/31/2001,135286,117745
15305,3/31/2001,131386,114162
15305,6/30/2001,133496,116493
15305,9/30/2001,133587,115709
15306,12/31/2001,52879,47038
15306,3/31/2001,53826,47899
15306,6/30/2001,51803,45850
15306,9/30/2001,52648,46542
15308,12/31/2001,31178,26253
15308,3/31/2001,30401,25624
15308,6/30/2001,29610,24836
15308,9/30/2001,30458,25470
15309,3/31/2001,159711,136650
15310,12/31/2001,417886,380609
15310,3/31/2001,421346,385714
15310,6/30/2001,413544,377447
15310,9/30/2001,416448,379146
15311,12/31/2001,83132,74401
15311,3/31/2001,85995,77621
15311,6/30/2001,83049,74614
15311,9/30/2001,80762,72007
15312,12/31/2001,59544,53695
15312,3/31/2001,54755,49349
15312,6/30/2001,53127,47543
15312,9/30/2001,58771,52998
15317,12/31/2001,91908,86053
15317,3/31/2001,103967,98889
15317,6/30/2001,94624,89780
15317,9/30/2001,91321,86117
15320,12/31/2001,45960,41111
15320,3/31/2001,42556,37835
15320,6/30/2001,43866,39221
15320,9/30/2001,43790,38883
15321,12/31/2001,136995,124733
15321,3/31/2001,125626,114282
15321,6/30/2001,122790,111189
15321,9/30/2001,124175,112126
15323,12/31/2001,121203,109603
15323,3/31/2001,108585,97682
15323,6/30/2001,111779,100630
15323,9/30/2001,115755,104355
15324,12/31/2001,148986,131367
15324,3/31/2001,140502,125931
15324,6/30/2001,143978,128310
15324,9/30/2001,150625,133358
15325,12/31/2001,910400,814397
15325,3/31/2001,870612,779522
15325,6/30/2001,876079,783808
15325,9/30/2001,913760,818782
15326,12/31/2001,81733,76202
15326,3/31/2001,75982,70418
15326,6/30/2001,74983,69435
15326,9/30/2001,77349,71204
15328,12/31/2001,35129,29336
15328,3/31/2001,33994,28301
15328,6/30/2001,34114,28330
15328,9/30/2001,34705,28956
15329,12/31/2001,58408,53024
15329,3/31/2001,52014,46955
15329,6/30/2001,54415,49147
15329,9/30/2001,57499,51928
15333,12/31/2001,109834,101133
15333,3/31/2001,111829,103285
15333,6/30/2001,109891,101136
15333,9/30/2001,108702,99856
15334,12/31/2001,69129,60542
15334,3/31/2001,43668,38179
15334,6/30/2001,68556,60400
15334,9/30/2001,66940,58528
15336,12/31/2001,55284,49222
15336,3/31/2001,58051,52506
15336,6/30/2001,58264,52516
15336,9/30/2001,52510,46458
15337,12/31/2001,91244,75803
15337,3/31/2001,85934,71458
15337,6/30/2001,87828,73576
15337,9/30/2001,88286,73030
15339,12/31/2001,67141,61573
15339,3/31/2001,65687,60535
15339,6/30/2001,67386,62070
15339,9/30/2001,67437,61863
15345,3/31/2001,41665,38494
15345,6/30/2001,42780,39563
15345,9/30/2001,50133,46691
15345,12/31/2001,53064,49857
15346,12/31/2001,29455,25688
15346,3/31/2001,27456,23627
15346,6/30/2001,28098,24216
15346,9/30/2001,28896,24858
15347,12/31/2001,74017,67941
15347,9/30/2001,69869,63522
15347,3/31/2001,67957,61949
15347,6/30/2001,68971,62837
15348,12/31/2001,41145,37440
15348,6/30/2001,42041,38300
15348,9/30/2001,41376,37566
15348,3/31/2001,40379,36696
15352,12/31/2001,12520,11391
15352,3/31/2001,12204,11135
15352,6/30/2001,12169,11070
15352,9/30/2001,11995,10844
15353,12/31/2001,21531,20030
15353,3/31/2001,17809,16319
15353,6/30/2001,18741,17253
15353,9/30/2001,19145,17620
15354,12/31/2001,47616,41181
15354,3/31/2001,46476,40413
15354,6/30/2001,45934,39753
15354,9/30/2001,47160,40558
15355,12/31/2001,37322,32567
15355,3/31/2001,36206,31604
15355,6/30/2001,36457,31761
15355,9/30/2001,37482,32615
15359,12/31/2001,840795,765095
15359,3/31/2001,813518,740265
15359,6/30/2001,814615,740344
15359,9/30/2001,844632,770140
1536,12/31/2001,1270000,1140000
1536,3/31/2001,1160000,1040000
1536,6/30/2001,1190000,1060000
1536,9/30/2001,1210000,1090000
15362,12/31/2001,45052,39501
15362,3/31/2001,37975,32607
15362,6/30/2001,40525,35061
15362,9/30/2001,42525,36922
15363,12/31/2001,32275,26960
15363,3/31/2001,27505,22431
15363,6/30/2001,30378,25211
15363,9/30/2001,31131,25812
15364,12/31/2001,29361,23826
15364,3/31/2001,28299,22908
15364,6/30/2001,28576,23155
15364,9/30/2001,27930,22285
15367,12/31/2001,82109,75091
15367,3/31/2001,75185,68037
15367,6/30/2001,78226,71331
15367,9/30/2001,78008,70879
15368,12/31/2001,48606,45420
15368,3/31/2001,41664,38712
15368,6/30/2001,45964,42943
15368,9/30/2001,44067,40933
15369,12/31/2001,24451,21275
15369,3/31/2001,22294,19158
15369,6/30/2001,22294,19144
15369,9/30/2001,22887,19699
15375,12/31/2001,29382,25844
15375,3/31/2001,30388,26643
15375,6/30/2001,28654,24897
15375,9/30/2001,27804,24311
15384,12/31/2001,162640,147221
15384,3/31/2001,152126,137246
15384,6/30/2001,156767,141783
15384,9/30/2001,160221,144351
15392,12/31/2001,17606,16307
15392,3/31/2001,14473,13151
15392,6/30/2001,14343,13017
15392,9/30/2001,14986,13655
15397,12/31/2001,131113,118395
15397,3/31/2001,120601,109209
15397,6/30/2001,121813,110022
15397,9/30/2001,127038,114714
15399,12/31/2001,589652,526203
15399,3/31/2001,563642,505496
15399,6/30/2001,568184,508585
15399,9/30/2001,574628,511397
15403,12/31/2001,68095,61934
15403,3/31/2001,66932,60916
15403,6/30/2001,66852,60614
15403,9/30/2001,67810,61586
15405,12/31/2001,117229,103601
15405,3/31/2001,111482,97617
15405,6/30/2001,108670,94564
15405,9/30/2001,112429,99077
15407,12/31/2001,54700000,50600000
15407,3/31/2001,52600000,49100000
15407,6/30/2001,51800000,48300000
15407,9/30/2001,54400000,50800000
15409,12/31/2001,160288,146643
15409,3/31/2001,172789,158546
15409,6/30/2001,172001,157903
15409,9/30/2001,166453,152378
15414,3/31/2001,43216,39850
15414,6/30/2001,48739,45296
15414,9/30/2001,49418,45812
15414,12/31/2001,49355,45801
15415,12/31/2001,56741,51983
15415,3/31/2001,53068,48718
15415,6/30/2001,54057,49567
15415,9/30/2001,54810,50154
15417,12/31/2001,17028,14881
15417,3/31/2001,15333,13159
15417,6/30/2001,15441,13216
15417,9/30/2001,16704,14577
15419,12/31/2001,15186,13745
15419,3/31/2001,14041,12609
15419,6/30/2001,15113,13634
15419,9/30/2001,15391,13848
15423,12/31/2001,21254,18982
15423,3/31/2001,19746,17961
15423,6/30/2001,21131,18813
15423,9/30/2001,20857,18524
15426,12/31/2001,15884,14836
15426,3/31/2001,15705,14592
15426,6/30/2001,16301,15231
15426,9/30/2001,16026,15003
15427,12/31/2001,63880,55511
15427,3/31/2001,58699,50540
15427,6/30/2001,61791,53648
15427,9/30/2001,60655,51974
15431,12/31/2001,34530,31270
15431,3/31/2001,33012,29975
15431,6/30/2001,32029,28905
15431,9/30/2001,32231,29022
15432,12/31/2001,20145,17660
15432,3/31/2001,19528,17174
15432,6/30/2001,19511,17074
15432,9/30/2001,19354,16830
15437,12/31/2001,568088,517968
15437,3/31/2001,523580,477085
15437,6/30/2001,525896,477218
15437,9/30/2001,571716,522640
15440,12/31/2001,38188,35082
15440,3/31/2001,37202,33950
15440,6/30/2001,34886,31472
15440,9/30/2001,35939,32319
15441,12/31/2001,46457,39302
15441,3/31/2001,46163,39000
15441,6/30/2001,46587,39252
15441,9/30/2001,46841,39248
15442,12/31/2001,40611,36688
15442,3/31/2001,45807,42091
15442,6/30/2001,43005,39133
15442,9/30/2001,41193,37322
15443,12/31/2001,211114,195879
15443,3/31/2001,190413,176502
15443,6/30/2001,195664,181112
15443,9/30/2001,202090,187293
15444,12/31/2001,165014,151729
15444,3/31/2001,163433,150655
15444,6/30/2001,157718,145366
15444,9/30/2001,155894,143034
15445,12/31/2001,402827,374614
15445,3/31/2001,418590,385835
15445,6/30/2001,419788,387105
15445,9/30/2001,403057,370913
15448,12/31/2001,19722,17878
15448,3/31/2001,18870,17095
15448,6/30/2001,18880,17062
15448,9/30/2001,19061,17238
1545,12/31/2001,349886,315694
1545,3/31/2001,364865,331646
1545,6/30/2001,339828,306524
1545,9/30/2001,349727,315203
15455,12/31/2001,428606,402538
15455,3/31/2001,426482,398496
15455,6/30/2001,414917,386613
15455,9/30/2001,423092,393253
15460,12/31/2001,28491,26267
15460,3/31/2001,26659,24509
15460,6/30/2001,27175,25043
15460,9/30/2001,28107,25865
15463,12/31/2001,111164,94784
15463,3/31/2001,103902,87553
15463,6/30/2001,102664,86225
15463,9/30/2001,109727,93200
15465,12/31/2001,270035,247183
15465,3/31/2001,263883,242189
15465,6/30/2001,259304,237227
15465,9/30/2001,264399,241630
15466,12/31/2001,150453,130547
15466,3/31/2001,139687,119697
15466,6/30/2001,154482,134315
15466,9/30/2001,147879,127491
15469,12/31/2001,33400,26435
15469,3/31/2001,35203,28359
15469,6/30/2001,33590,26650
15469,9/30/2001,34163,27000
1547,12/31/2001,127694,112253
1547,3/31/2001,117976,103266
1547,6/30/2001,118656,103964
1547,9/30/2001,125282,109664
15471,12/31/2001,40111,36254
15471,3/31/2001,39081,35352
15471,6/30/2001,38742,34999
15471,9/30/2001,37994,34044
15472,12/31/2001,83890,77555
15472,3/31/2001,73468,67502
15472,6/30/2001,76730,70708
15472,9/30/2001,80849,74569
15477,12/31/2001,149785,138422
15477,3/31/2001,128229,117253
15477,6/30/2001,126257,115217
15477,9/30/2001,132231,120993
15478,12/31/2001,72135,66554
15478,3/31/2001,65114,60398
15478,6/30/2001,66563,61835
15478,9/30/2001,70548,65136
15480,12/31/2001,43447,38945
15480,3/31/2001,42732,38223
15480,6/30/2001,43418,38927
15480,9/30/2001,44279,39631
15483,12/31/2001,95930,88321
15483,3/31/2001,93232,86127
15483,6/30/2001,91182,84029
15483,9/30/2001,93631,86071
15484,12/31/2001,104217,96181
15484,3/31/2001,94026,86305
15484,6/30/2001,89549,81744
15484,9/30/2001,93795,85809
15486,12/31/2001,133248,115400
15486,3/31/2001,129833,113335
15486,6/30/2001,134369,117412
15486,9/30/2001,135136,117372
15489,12/31/2001,174738,159864
15489,3/31/2001,161874,147380
15489,6/30/2001,164340,149855
15489,9/30/2001,164932,150034
15492,12/31/2001,16065,14247
15492,3/31/2001,16433,14512
15492,6/30/2001,15902,14112
15492,9/30/2001,16502,14720
15496,12/31/2001,88986,76329
15496,3/31/2001,84472,72644
15496,6/30/2001,84454,72328
15496,9/30/2001,85081,72587
155,12/31/2001,52461,44816
155,3/31/2001,50990,43408
155,6/30/2001,49665,42065
155,9/30/2001,51101,43224
1550,12/31/2001,78911,63341
1550,3/31/2001,75207,60407
1550,6/30/2001,75574,60648
1550,9/30/2001,77020,61684
15501,12/31/2001,58032,49910
15501,3/31/2001,58223,50300
15501,6/30/2001,57845,49947
15501,9/30/2001,56623,48291
15503,12/31/2001,121542,109560
15503,3/31/2001,119588,107593
15503,6/30/2001,120294,108147
15503,9/30/2001,118220,105051
15504,12/31/2001,3460000,3180000
15504,3/31/2001,3330000,3080000
15504,6/30/2001,3310000,3060000
15504,9/30/2001,3380000,3110000
15510,12/31/2001,106508,91846
15510,6/30/2001,102830,88118
15510,9/30/2001,105223,89903
15510,3/31/2001,101253,86366
15511,12/31/2001,201356,178761
15511,3/31/2001,198624,177800
15511,6/30/2001,198996,177633
15511,9/30/2001,200544,177492
15513,12/31/2001,66107,59230
15513,3/31/2001,64498,57493
15513,6/30/2001,63327,56222
15513,9/30/2001,64529,57360
15515,3/31/2001,505078,461938
15515,6/30/2001,545847,498607
15515,9/30/2001,590066,539793
15515,12/31/2001,692049,624573
15519,12/31/2001,35803,33053
15519,3/31/2001,33807,31147
15519,6/30/2001,35572,32938
15519,9/30/2001,35604,32840
1552,12/31/2001,267176,235725
1552,3/31/2001,274069,244741
1552,6/30/2001,264365,234342
1552,9/30/2001,269798,238238
15521,12/31/2001,34630,32129
15521,3/31/2001,34024,31623
15521,6/30/2001,34652,32273
15521,9/30/2001,35522,33006
15523,12/31/2001,67152,55776
15523,3/31/2001,65305,53946
15523,6/30/2001,65911,54145
15523,9/30/2001,66475,54064
15524,12/31/2001,6363,5344
15524,3/31/2001,6418,5372
15524,6/30/2001,6274,5188
15524,9/30/2001,6783,5673
15528,12/31/2001,44117,39910
15528,3/31/2001,37740,33388
15528,6/30/2001,38411,34256
15528,9/30/2001,42052,37799
15529,12/31/2001,197613,173179
15529,3/31/2001,187302,163306
15529,6/30/2001,189328,165066
15529,9/30/2001,189748,164595
1553,12/31/2001,193861,176160
1553,3/31/2001,192526,173999
1553,6/30/2001,186366,167508
1553,9/30/2001,190404,172448
15530,3/31/2001,50563,43501
15530,6/30/2001,57194,49974
15532,12/31/2001,39748,35641
15532,3/31/2001,40751,36920
15532,6/30/2001,40388,36440
15532,9/30/2001,39802,35754
15535,3/31/2001,223514,205726
15539,12/31/2001,50832,46527
15539,3/31/2001,44732,40747
15539,6/30/2001,43989,39873
15539,9/30/2001,45561,41323
15545,12/31/2001,65705,59357
15545,3/31/2001,73892,66556
15545,6/30/2001,70631,63214
15545,9/30/2001,63130,60543
15546,12/31/2001,91111,82719
15546,3/31/2001,84885,76716
15546,6/30/2001,85809,77625
15546,9/30/2001,87078,78700
15547,12/31/2001,67272,59389
15547,3/31/2001,60942,53288
15547,6/30/2001,66116,58244
15547,9/30/2001,70539,62484
15548,3/31/2001,59871,51439
15548,6/30/2001,59410,50945
15548,9/30/2001,57890,50682
15554,12/31/2001,32739,27427
15554,3/31/2001,31850,26525
15554,6/30/2001,31434,26016
15554,9/30/2001,32570,27016
15555,12/31/2001,147359,136941
15555,3/31/2001,76386,70333
15555,6/30/2001,79051,72924
15555,9/30/2001,80916,74911
15556,12/31/2001,67599,59219
15556,3/31/2001,63353,54825
15556,6/30/2001,62659,54296
15556,9/30/2001,61235,52841
1556,12/31/2001,21820,19167
1556,3/31/2001,19595,16708
1556,6/30/2001,20105,17286
1556,9/30/2001,20185,17351
15562,12/31/2001,272541,242031
15562,3/31/2001,253152,223680
15562,6/30/2001,263810,235753
15562,9/30/2001,269642,239711
15565,12/31/2001,182717,167236
15565,3/31/2001,168229,150559
15565,6/30/2001,167227,149572
15565,9/30/2001,184428,165631
15566,12/31/2001,51267,45269
15566,3/31/2001,55557,49874
15566,6/30/2001,55833,50172
15566,9/30/2001,51466,45497
15572,12/31/2001,341167,303999
15572,3/31/2001,315005,278979
15572,6/30/2001,324778,288227
15572,9/30/2001,332478,294935
15575,12/31/2001,28769,26091
15575,3/31/2001,24683,20998
15575,6/30/2001,23946,20330
15575,9/30/2001,24051,21368
15578,12/31/2001,49643,45412
15578,3/31/2001,42609,38794
15578,6/30/2001,43711,39809
15578,9/30/2001,47281,43199
15580,12/31/2001,82622,72949
15580,3/31/2001,75785,67079
15580,6/30/2001,73429,64401
15580,9/30/2001,82406,72777
15584,12/31/2001,291583,265413
15584,9/30/2001,279577,253396
15584,3/31/2001,118118,108057
15584,6/30/2001,117096,107072
15585,12/31/2001,56206,52706
15585,3/31/2001,55462,52111
15585,6/30/2001,54944,51608
15585,9/30/2001,53804,50469
15586,12/31/2001,173718,159139
15586,3/31/2001,175536,161806
15586,6/30/2001,165170,151477
15586,9/30/2001,179737,165578
1559,12/31/2001,65668,56980
1559,3/31/2001,61076,52490
1559,6/30/2001,61343,52753
1559,9/30/2001,61371,52575
15590,12/31/2001,107548,98336
15590,3/31/2001,102259,92468
15590,6/30/2001,102211,93256
15590,9/30/2001,105507,96077
15591,12/31/2001,86853,80497
15591,3/31/2001,85440,79502
15591,6/30/2001,81987,75982
15591,9/30/2001,82160,75659
15593,12/31/2001,34644,29290
15593,3/31/2001,29816,24721
15593,6/30/2001,30580,25394
